Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0016722408026755853;late;False;['II', 'III', 'IV'];['II', 'III'];['V', 'I', 'II', 'III', 'IV'];['I', 'II', 'III'];0.06506414559638735;0.049182618756747676;0.08240414116396653;[('contra IV', 0.0460271489599432), ('ipsi VII', 0.016553699914421256), ('contra V', 0.004546627546602731)]
0.0016722408026755853;late;False;[];['II'];['II', 'IV', 'I', 'III'];['I', 'II'];0.05967799919076397;0.04660344344163279;0.07401904617969746;[('contra III', 0.03816262018627834), ('ipsi VII', 0.010058800350708042), ('ipsi V', 0.00941570101410524)]
0.0016722408026755853;late;True;['II', 'III', 'VII'];['II', 'III'];['IV', 'I', 'VII', 'II', 'III'];['I', 'II', 'III'];0.07259556837576592;0.05701302961072205;0.09271281252198192;[('contra IV', 0.04621690832576093), ('ipsi V', 0.02432844293838588), ('contra V', 0.0045603798602865345)]
0.005016722408026756;early;True;['II'];[];['IV', 'III', 'I', 'II'];[];0.04282723394625411;0.034287051554378715;0.05092714278146687;[('contra III', 0.013821935467816814), ('ipsi VII', 0.009303698941768388), ('ipsi V', 0.008419857041615828)]
0.0016722408026755853;late;False;['II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.09042449530090935;0.07222541786121886;0.11026376816411922;[('contra III', 0.056836712344198806), ('ipsi V', 0.018049045752066194), ('ipsi VII', 0.013863844183404705)]
0.0016722408026755853;early;False;['II'];['III', 'IV'];['IV', 'III', 'I', 'II'];['III', 'IV'];0.06498835541094902;0.04705511145048049;0.08638452433881046;[('contra V', 0.027261476823150953), ('ipsi V', 0.012997146776772283), ('ipsi VII', 0.012328127966826558)]
0.0033444816053511705;early;False;['I', 'II'];[];['IV', 'III', 'I', 'II'];[];0.044968712620721094;0.03682145121421059;0.05478234515148408;[('contra III', 0.013816337752753764), ('ipsi VII', 0.01028317985887792), ('ipsi V', 0.00963452060876084)]
0.0016722408026755853;late;True;['II'];['IV'];['IV', 'III', 'I', 'II'];['III', 'IV'];0.08218433048375516;0.05545879442585501;0.119017183963714;[('contra V', 0.04553354977716748), ('ipsi V', 0.013900997374230535), ('ipsi VII', 0.01268428270888767)]
0.0033444816053511705;late;True;['II', 'III', 'IV', 'V'];[];['I', 'II', 'III', 'IV', 'V'];[];0.052998552237040655;0.043533397253855216;0.06357546103311033;[('contra III', 0.021259134318437508), ('ipsi VII', 0.016010026095756816), ('contra I', 0.008967436903121106)]
0.0016722408026755853;late;False;['IV'];[];['II', 'I', 'III', 'IV'];[];0.0788258923118623;0.05472218345041257;0.11175461355273238;[('ipsi V', 0.045071283522065034), ('contra III', 0.013761159666491279), ('ipsi VII', 0.01036111494630657)]
0.0016722408026755853;early;False;['II'];['II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.059772229079580415;0.04872760185396043;0.07225131938838925;[('contra IV', 0.032054884407766465), ('ipsi V', 0.013681321149347399), ('ipsi VII', 0.01267438283398636)]
0.0016722408026755853;late;True;['I', 'II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.09577748199075328;0.07631940375359744;0.11658662498567873;[('contra III', 0.06063621954021768), ('ipsi V', 0.018953253872703777), ('ipsi VII', 0.014263661081620346)]
0.0016722408026755853;late;True;['I', 'II', 'III', 'IV', 'VII'];['II', 'III', 'IV'];['V', 'I', 'II', 'III', 'IV', 'VII'];['I', 'II', 'III', 'IV'];0.045422168410816206;0.022051234592715963;0.07923860736777984;[('contra V', 0.044616794726435496), ('contra VII', 0.0008452107857748038)]
0.0016722408026755853;early;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.07208581518875304;0.05874395031538936;0.0881955612750503;[('contra IV', 0.0383265882007386), ('ipsi V', 0.01844316507240861), ('ipsi VII', 0.014114384382714661)]
0.0016722408026755853;early;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04356579645919722;0.035646868988240724;0.053162401494850124;[('contra III', 0.016904022865288974), ('ipsi VII', 0.013298930812821913), ('contra I', 0.007850750456892715)]
0.0033444816053511705;late;True;['II'];['II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.07053919506444001;0.05741340991315001;0.08441447108433262;[('contra IV', 0.03838251676758411), ('ipsi V', 0.016744967808680428), ('ipsi VII', 0.014133016208066665)]
0.005016722408026756;late;True;['II', 'III', 'IV'];[];['V', 'I', 'II', 'III', 'IV'];[];0.048260005334691505;0.039549240143662165;0.05785510671040621;[('contra III', 0.019372155331180276), ('ipsi VII', 0.014160192396088246), ('contra I', 0.008532786775245755)]
0.0016722408026755853;late;False;['III'];[];['IV', 'I', 'III'];[];0.0897637524811869;0.07340713659601021;0.10835474091149642;[('ipsi II', 0.04891749628217347), ('contra III', 0.013089126975585728), ('ipsi V', 0.010028357685579605)]
0.0016722408026755853;late;True;['II'];['III'];['IV', 'III', 'I', 'II'];['III'];0.09025455206785366;0.07588568914320012;0.1093949030470386;[('contra IV', 0.04751133857072975), ('ipsi V', 0.012832027851473237), ('contra II', 0.012297390166014052)]
