Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0018181818181818182;early;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['IV', 'II', 'III'];0.09472259592308799;0.07691568906423933;0.11375250169814849;[('ipsi V', 0.02939871757181698), ('contra I', 0.02337742428259759), ('ipsi VII', 0.01953980712866918)]
0.0036363636363636364;early;False;['II', 'III', 'V'];[];['IV', 'II', 'III', 'V'];[];0.06760719796668252;0.05787279504889463;0.08050687768589991;[('ipsi I', 0.0296088532755014), ('ipsi VII', 0.017542908652058625), ('contra II', 0.013897593142273299)]
0.0036363636363636364;late;True;['II'];['II', 'III'];['I', 'III', 'II'];['IV', 'II', 'III'];0.08998252872160944;0.07610849271985694;0.1037741485354057;[('contra I', 0.021697640032543302), ('ipsi VII', 0.018307928421925364), ('contra V', 0.01657638620848041)]
0.005454545454545455;late;True;['II', 'III', 'IV'];[];['V', 'II', 'III', 'IV'];['II'];0.08441959477336783;0.07143146430368971;0.0976831519240749;[('ipsi I', 0.03402674645026776), ('ipsi VII', 0.019814268646997285), ('contra III', 0.015537334735015626)]
0.0036363636363636364;late;False;['III'];[];['IV', 'II', 'III'];[];0.07519522066981915;0.0644473508859623;0.0870187665359446;[('ipsi V', 0.02110942809352373), ('ipsi I', 0.020279696558388346), ('ipsi VII', 0.016013241372327677)]
0.0018181818181818182;late;True;['II'];['III'];['III', 'II'];['IV', 'II', 'III'];0.09137632745917797;0.07731285163319286;0.10307837755934439;[('ipsi I', 0.02350775393205507), ('ipsi VII', 0.01662483089236851), ('contra V', 0.014451309906706305)]
0.0018181818181818182;late;True;['II', 'III', 'IV'];['II'];['V', 'II', 'III', 'IV'];['III', 'II'];0.09488428694991347;0.07824055471573207;0.11305517882717002;[('ipsi I', 0.036495263713212794), ('ipsi VII', 0.020946106364798375), ('contra I', 0.017783216451335654)]
0.0018181818181818182;late;True;['I', 'II', 'III'];['II', 'III'];['V', 'IV', 'I', 'II', 'III'];['IV', 'II', 'III'];0.07674854145488388;0.06307901152937297;0.09242318961264295;[('contra I', 0.026613637206205343), ('ipsi VII', 0.021992723205228455), ('contra V', 0.02110759000111929)]
0.005454545454545455;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.062831059365721;0.052591286488674775;0.07483670823609195;[('ipsi V', 0.02503703821991278), ('ipsi VII', 0.01734128012618393), ('contra II', 0.01378334066419138)]
0.0036363636363636364;early;False;['II', 'III', 'IV'];['II'];['V', 'II', 'III', 'IV'];['III', 'II'];0.07417838818724316;0.05941450758455453;0.09176170547178397;[('ipsi I', 0.0320037346686861), ('ipsi VII', 0.018900698535480185), ('contra I', 0.0125896306346228)]
0.0018181818181818182;early;False;['II', 'IV'];[];['III', 'II', 'IV'];[];0.07566399737106351;0.06506172304024878;0.08830447485903659;[('ipsi I', 0.023236972172876152), ('ipsi V', 0.019200996993994336), ('ipsi VII', 0.01569823234778854)]
0.0036363636363636364;late;False;['II', 'III', 'V'];[];['IV', 'II', 'III', 'V'];[];0.07779412855847784;0.06430968608227038;0.09085690366317542;[('ipsi I', 0.03523828216759293), ('ipsi VII', 0.02014861549203177), ('contra II', 0.01523572159063962)]
0.0036363636363636364;late;True;['II', 'III'];['II', 'III', 'IV'];['I', 'IV', 'II', 'III'];['V', 'II', 'III', 'IV'];0.0926704571057351;0.07543387442258899;0.10957807146705893;[('ipsi V', 0.033961395082125624), ('contra I', 0.030072638935535658), ('ipsi VII', 0.02241641126329769)]
0.0036363636363636364;late;False;['II', 'V'];[];['III', 'II', 'V'];[];0.09216841362959058;0.07702329983338377;0.10852073972135151;[('ipsi I', 0.02853748604472617), ('ipsi IV', 0.02709248702100067), ('ipsi VII', 0.01798017845161586)]
0.0018181818181818182;late;True;['II', 'III', 'V'];['II', 'III', 'VII'];['I', 'IV', 'II', 'III', 'V'];['IV', 'II', 'III', 'VII'];0.07275193561959056;0.059088623687163055;0.08948840854518286;[('contra I', 0.0284794986705795), ('ipsi VII', 0.02342150623796721), ('contra V', 0.02288756003603391)]
0.0018181818181818182;early;False;['I', 'II', 'IV'];[];['III', 'I', 'II', 'IV'];[];0.06587371306737858;0.05450681798780625;0.08004535832457739;[('ipsi V', 0.026198661836158963), ('ipsi VII', 0.01838242214496868), ('contra II', 0.014325844233703337)]
0.0018181818181818182;early;True;['I'];['II'];['III', 'II', 'I'];['III', 'II'];0.06102502274175675;0.04851695057968883;0.07688101250321216;[('ipsi VII', 0.014788492816661725), ('contra I', 0.011705196626383108), ('ipsi IV', 0.011083074591068711)]
0.0018181818181818182;early;True;['II', 'III', 'IV'];['III'];['V', 'II', 'III', 'IV'];['IV', 'II', 'III'];0.08303952213579566;0.06870291971598216;0.09960572658924988;[('ipsi I', 0.031957130994017445), ('ipsi VII', 0.018875997814091015), ('contra V', 0.016917407646481527)]
0.0018181818181818182;late;True;['I', 'II'];['I', 'II', 'III'];['III', 'I', 'II'];['IV', 'I', 'II', 'III'];0.09361056354044192;0.07821510544847872;0.11046144598152645;[('contra V', 0.023631761488167258), ('ipsi IV', 0.023239962348623997), ('ipsi VII', 0.022007785555059084)]
