Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0036363636363636364;early;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04356579645919721;0.035646868988240724;0.053162401494850124;[('contra III', 0.016904022865288974), ('ipsi VII', 0.013298930812821911), ('contra I', 0.007850750456892713)]
0.0036363636363636364;late;True;['II'];['II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.07053919506444;0.05741340991315001;0.08441447108433262;[('contra IV', 0.03838251676758411), ('ipsi V', 0.016744967808680428), ('ipsi VII', 0.014133016208066668)]
0.005454545454545455;late;True;['II', 'III', 'IV'];[];['V', 'I', 'II', 'III', 'IV'];[];0.0482600053346915;0.039549240143662165;0.05785510671040621;[('contra III', 0.019372155331180283), ('ipsi VII', 0.01416019239608824), ('contra I', 0.00853278677524575)]
0.0036363636363636364;late;False;['III'];[];['IV', 'I', 'III'];[];0.08976375248118691;0.07340713659601021;0.10835474091149642;[('ipsi II', 0.04891749628217347), ('contra III', 0.013089126975585725), ('ipsi V', 0.010028357685579612)]
0.0018181818181818182;late;True;['II'];['III'];['IV', 'III', 'I', 'II'];['III'];0.09025455206785364;0.07588568914320012;0.1093949030470386;[('contra IV', 0.04751133857072975), ('ipsi V', 0.012832027851473235), ('contra II', 0.012297390166014052)]
0.0018181818181818182;late;True;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.0849449346729662;0.06507477001127503;0.10671965938420627;[('contra III', 0.06582910447604955), ('ipsi VII', 0.015333275121631093), ('contra IV', 0.004886861634701549)]
0.0018181818181818182;late;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.08229764126843059;0.06682305309673761;0.09997491107068719;[('contra IV', 0.0435731012457166), ('ipsi V', 0.022243343474689065), ('ipsi VII', 0.015549511882560086)]
0.005454545454545455;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.051660719234482365;0.04247615370416338;0.06188762877210237;[('contra III', 0.015216845361997605), ('ipsi V', 0.013002906116281836), ('ipsi VII', 0.011596323905031606)]
0.0036363636363636364;early;False;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.07396252079267826;0.05563134516274012;0.09277900217072353;[('contra III', 0.0568631851320364), ('ipsi VII', 0.013847604101238482), ('contra IV', 0.0037025153601257244)]
0.0018181818181818182;early;False;['II', 'IV'];[];['III', 'I', 'II', 'IV'];[];0.08888951229250938;0.06396436961102643;0.1252670488793299;[('ipsi V', 0.05223859037074676), ('contra III', 0.015078823481479408), ('ipsi VII', 0.011529536041872445)]
0.0036363636363636364;late;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04764232414192911;0.03802970826449445;0.05816958422379287;[('contra III', 0.018468099352861297), ('ipsi VII', 0.014953958931424578), ('contra I', 0.00822315736634852)]
0.0036363636363636364;late;True;['II', 'III'];['II', 'III', 'IV'];['IV', 'I', 'II', 'III'];['I', 'II', 'III', 'IV'];0.07681930564713334;0.049322730565300045;0.10852415966768705;[('contra V', 0.03656109307428383), ('ipsi V', 0.025221648327670414), ('ipsi VII', 0.016606462675356537)]
0.0036363636363636364;late;False;['II', 'V'];[];['IV', 'III', 'I', 'II', 'V'];[];0.04406768494040213;0.03508170407935616;0.05403112874596618;[('contra III', 0.017080433372355423), ('ipsi VII', 0.013535959570690932), ('contra I', 0.007886143492092854)]
0.0018181818181818182;late;True;['II', 'III', 'V'];['II', 'III', 'VII'];['IV', 'I', 'II', 'III', 'V'];['I', 'II', 'III', 'VII'];0.07366433542418575;0.05555777848373937;0.09472762049264492;[('contra IV', 0.05347564700701418), ('ipsi VII', 0.018234232476952293), ('contra V', 0.005508057140598856)]
0.0018181818181818182;early;False;['I', 'II', 'IV'];[];['III', 'I', 'II', 'IV'];[];0.09427161470494057;0.06778332011902244;0.13342882290165858;[('ipsi V', 0.056185922009232794), ('contra III', 0.015742006003983403), ('ipsi VII', 0.01213862401900506)]
0.0018181818181818182;early;True;['I'];['II'];['IV', 'II', 'III', 'I'];['I', 'II'];0.057870974743354384;0.04559649660443756;0.07003721360930627;[('contra III', 0.03721736501175186), ('ipsi VII', 0.009596984342746733), ('ipsi V', 0.008757724549245647)]
0.0018181818181818182;early;True;['II', 'III', 'IV'];['III'];['V', 'I', 'II', 'III', 'IV'];['III'];0.0892300755331882;0.06928106352276163;0.11053134416325815;[('contra IV', 0.05455837894900179), ('contra II', 0.01442519423306584), ('ipsi VII', 0.013531998506181215)]
0.0018181818181818182;late;True;['I', 'II'];['I', 'II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.07424182687988021;0.06102295315013747;0.08841758394020036;[('contra IV', 0.0391775943689103), ('ipsi V', 0.018713445839788092), ('ipsi VII', 0.015065606474397787)]
0.0036363636363636364;early;False;['IV'];[];['II', 'I', 'III', 'IV'];[];0.06476759909106641;0.04691457727477772;0.08966385605599868;[('ipsi V', 0.034942729506849485), ('contra III', 0.011958641058616964), ('ipsi VII', 0.00873219507363856)]
