;Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;top 3 spared lnls risk
8485;4.266048388191275e-10;late;False;['IV'];['I', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'III', 'II', 'I', 'IV', 'VII'];0.04403944452544489;[('ipsi I', 0.022524129543576667), ('ipsi VII', 0.022067102302994877)]
8486;4.3881807007285954e-09;late;False;['IV'];['I', 'IV', 'V'];['V', 'III', 'II', 'IV'];['III', 'II', 'I', 'IV', 'V'];0.049926626700090355;[('ipsi I', 0.022496732425086246), ('ipsi VII', 0.022088720158763932), ('contra VII', 0.006185478225551209)]
8487;1.1520671373782189e-10;late;False;['IV'];['I', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'II', 'I', 'IV', 'V', 'VII'];0.0478502672112148;[('ipsi I', 0.02471589882694179), ('ipsi VII', 0.023774648674019978)]
8488;1.525564843042828e-08;late;False;['IV'];['I', 'III'];['V', 'III', 'II', 'IV'];['II', 'I', 'III'];0.08037362205235782;[('contra IV', 0.0320118950017511), ('ipsi I', 0.022275197854953133), ('ipsi VII', 0.02197510769582318)]
8489;3.4861552051863654e-10;late;False;['IV'];['I', 'III', 'VII'];['V', 'III', 'II', 'IV'];['II', 'I', 'III', 'VII'];0.08130310382149186;[('contra IV', 0.03538791449687717), ('ipsi I', 0.024280354933817208), ('ipsi VII', 0.023494618037987733)]
8490;3.258068614647476e-11;late;False;['IV'];['I', 'III', 'V'];['V', 'III', 'II', 'IV'];['IV', 'II', 'I', 'III', 'V'];0.058274196741750973;[('ipsi I', 0.02690527913041753), ('ipsi VII', 0.025404811274562178), ('contra VII', 0.007086026144231977)]
8491;8.602338931081264e-13;late;False;['IV'];['I', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'I', 'III', 'V', 'VII'];0.05469754301352272;[('ipsi I', 0.02876939568192941), ('ipsi VII', 0.0267485197452245)]
8492;3.23990054714087e-09;late;False;['IV'];['I', 'III', 'IV'];['V', 'III', 'II', 'IV'];['V', 'II', 'I', 'III', 'IV'];0.08187784922048896;[('ipsi I', 0.02545939757022524), ('ipsi VII', 0.024368350203382242), ('contra VII', 0.00680190539302976)]
8493;8.512573817814124e-11;late;False;['IV'];['I', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'II', 'I', 'III', 'IV', 'VII'];0.08092158509478235;[('ipsi I', 0.02727960085098384), ('ipsi VII', 0.02569524331485887)]
8494;4.467058873196728e-10;late;False;['IV'];['I', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV'];['II', 'I', 'III', 'IV', 'V'];0.06121812135546428;[('ipsi I', 0.02848893632162465), ('ipsi VII', 0.026554861259351997), ('contra VII', 0.007400468489393289)]
8495;1.3722735499204505e-11;late;False;['IV'];['I', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.05703466704244502;[('ipsi I', 0.030170433859616545), ('ipsi VII', 0.027749228348068998)]
8496;3.8463724050772595e-06;late;False;['IV'];['I', 'II'];['V', 'III', 'II', 'IV'];['I', 'II'];0.07954424376999283;[('contra III', 0.03560657800695898), ('ipsi VII', 0.019470733176995027), ('ipsi I', 0.019168559191148297)]
8497;9.309367839243135e-08;late;False;['IV'];['I', 'II', 'VII'];['V', 'III', 'II', 'IV'];['I', 'II', 'VII'];0.08344783438236744;[('contra III', 0.04079671958187322), ('ipsi I', 0.02139688716578314), ('ipsi VII', 0.02126341506576187)]
8498;9.160034924696379e-09;late;False;['IV'];['I', 'II', 'V'];['V', 'III', 'II', 'IV'];['III', 'IV', 'I', 'II', 'V'];0.049643299168034394;[('ipsi I', 0.022342016755852356), ('ipsi VII', 0.021982448106444105), ('contra VII', 0.006152848801467807)]
8499;2.51070931437065e-10;late;False;['IV'];['I', 'II', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'IV', 'I', 'II', 'V', 'VII'];0.04752779511604055;[('ipsi I', 0.024519498911040122), ('ipsi VII', 0.023639835335211086)]
8500;3.161884446002054e-08;late;False;['IV'];['I', 'II', 'IV'];['V', 'III', 'II', 'IV'];['V', 'III', 'I', 'II', 'IV'];0.09832526846692102;[('ipsi I', 0.022962535255008194), ('ipsi VII', 0.022443227439153026), ('contra VII', 0.00628695783079451)]
8501;8.009253619138236e-10;late;False;['IV'];['I', 'II', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'III', 'I', 'II', 'IV', 'VII'];0.09908713311591752;[('ipsi I', 0.025108938337063128), ('ipsi VII', 0.024068615393213477)]
8502;8.768696263408269e-09;late;False;['IV'];['I', 'II', 'IV', 'V'];['V', 'III', 'II', 'IV'];['III', 'I', 'II', 'IV', 'V'];0.05427909256320812;[('ipsi I', 0.02477266212636996), ('ipsi VII', 0.023825402212202088), ('contra VII', 0.0066656759160997215)]
8503;2.5385383134924233e-10;late;False;['IV'];['I', 'II', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.051407757167725665;[('ipsi I', 0.026812137882652846), ('ipsi VII', 0.025326695617951284)]
8504;5.456690850233398e-07;late;False;['IV'];['I', 'II', 'III'];['V', 'III', 'II', 'IV'];['I', 'II', 'III'];0.07939081242122575;[('contra IV', 0.030014942125296585), ('ipsi I', 0.022744640069039403), ('ipsi VII', 0.02236229807657215)]
8505;1.570321357446959e-08;late;False;['IV'];['I', 'II', 'III', 'VII'];['V', 'III', 'II', 'IV'];['I', 'II', 'III', 'VII'];0.08006392870173384;[('contra IV', 0.033467975374360526), ('ipsi I', 0.024630340862665412), ('ipsi VII', 0.0237688084071019)]
8506;1.5609144235543192e-09;late;False;['IV'];['I', 'II', 'III', 'V'];['V', 'III', 'II', 'IV'];['IV', 'I', 'II', 'III', 'V'];0.059419444760053744;[('ipsi I', 0.02751514740622297), ('ipsi VII', 0.02585368414805717), ('contra VII', 0.007212455730594206)]
8507;4.909827650469206e-11;late;False;['IV'];['I', 'II', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.055569855003350876;[('ipsi I', 0.02928989948640716), ('ipsi VII', 0.027124039354465397)]
8508;6.400987940235007e-08;late;False;['IV'];['I', 'II', 'III', 'IV'];['V', 'III', 'II', 'IV'];['V', 'I', 'II', 'III', 'IV'];0.08223533416074377;[('ipsi I', 0.02629754295176174), ('ipsi VII', 0.02501035096185125), ('contra VII', 0.006983799483182175)]
8509;2.0717584776655132e-09;late;False;['IV'];['I', 'II', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'I', 'II', 'III', 'IV', 'VII'];0.08064447926098457;[('ipsi I', 0.027933262773098076), ('ipsi VII', 0.026181412476218646)]
8510;6.877648243203373e-09;late;False;['IV'];['I', 'II', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV'];['I', 'II', 'III', 'IV', 'V'];0.0629589980201563;[('ipsi I', 0.02942585911481435), ('ipsi VII', 0.027231590421988156), ('contra VII', 0.007590417545939593)]
8511;2.4580671222399463e-10;late;False;['IV'];['I', 'II', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.058349281870145514;[('ipsi I', 0.030959432143615174), ('ipsi VII', 0.028311438921847832)]
8512;4.57837913522417e-05;late;False;['IV', 'VII'];[];['V', 'III', 'II', 'IV', 'VII'];[];0.045298488048737456;[('ipsi I', 0.018326055017517915), ('contra II', 0.017841951264109774), ('contra VII', 0.005239082770860338)]
8513;1.0360221604477124e-06;late;False;['IV', 'VII'];['VII'];['V', 'III', 'II', 'IV', 'VII'];['VII'];0.04461115579748268;[('ipsi I', 0.020837196288864587), ('contra II', 0.01941814445822637), ('contra III', 0.002568391698612528)]
8514;1.0030739606784201e-07;late;False;['IV', 'VII'];['V'];['V', 'III', 'II', 'VII', 'IV'];['IV', 'V'];0.05880642611204677;[('contra II', 0.021837856839214367), ('ipsi I', 0.0214765209827827), ('contra III', 0.013239334498426764)]
8515;2.593602130019674e-09;late;False;['IV', 'VII'];['V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'V', 'VII'];0.058509944493960284;[('ipsi I', 0.02377390639176144), ('contra II', 0.023662083574024616), ('contra III', 0.015336481568712612)]
8516;3.613761306256724e-07;late;False;['IV', 'VII'];['IV'];['V', 'III', 'II', 'VII', 'IV'];['II', 'V', 'III', 'IV'];0.06562745491279234;[('ipsi I', 0.020453256652236622), ('contra VII', 0.005735596216204171), ('contra I', 0.0014670133806046976)]
8517;8.654096421352185e-09;late;False;['IV', 'VII'];['IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'V', 'III', 'IV', 'VII'];0.06793914682025959;[('ipsi I', 0.022796267013515333), ('contra I', 0.0015852922483997156)]
8518;9.611486456856166e-08;late;False;['IV', 'VII'];['IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'V'];0.09402087295500781;[('contra II', 0.0299640122243118), ('ipsi I', 0.023356115879148095), ('contra VII', 0.006369843995638667)]
8519;2.6407076620747725e-09;late;False;['IV', 'VII'];['IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'V', 'VII'];0.0960216250662062;[('contra II', 0.032855517913525666), ('ipsi I', 0.025437926483558), ('contra I', 0.0014222413468422761)]
8520;2.805805501095807e-07;late;False;['IV', 'VII'];['III'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III'];0.08306257651172937;[('ipsi I', 0.021276897404765335), ('contra I', 0.00750246046567096), ('contra VII', 0.005914512246977617)]
8521;7.2660821603615415e-09;late;False;['IV', 'VII'];['III', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III', 'VII'];0.0849590505136;[('ipsi I', 0.0235571868726061), ('contra I', 0.008312631052691808), ('contra V', 0.002833884983860352)]
8522;6.429080001771656e-10;late;False;['IV', 'VII'];['III', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'IV', 'III', 'V'];0.03802577235695673;[('ipsi I', 0.02618579255947589), ('contra VII', 0.0069446593201265144), ('contra I', 0.005280859794575842)]
8523;1.8464324008352103e-11;late;False;['IV', 'VII'];['III', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'IV', 'III', 'V', 'VII'];0.03358372342726994;[('ipsi I', 0.028091581496523074), ('contra I', 0.005665318720849344)]
8524;6.8702678655138e-08;late;False;['IV', 'VII'];['III', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV'];0.07125782918343024;[('ipsi I', 0.023752893669160488), ('contra VII', 0.00644974899356261), ('contra I', 0.0053418296405627185)]
8525;1.9919569946205315e-09;late;False;['IV', 'VII'];['III', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV', 'VII'];0.07154381945725481;[('ipsi I', 0.02580233015368414), ('contra I', 0.0059363868911942105)]
8526;1.0993033823999213e-08;late;False;['IV', 'VII'];['III', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'III', 'IV', 'V'];0.03807953456125572;[('ipsi I', 0.0269993469847263), ('contra VII', 0.0071132980531420096), ('contra I', 0.004336228244651019)]
8527;3.6082117400505316e-10;late;False;['IV', 'VII'];['III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'III', 'IV', 'V', 'VII'];0.03333876885071392;[('ipsi I', 0.028772890953862852), ('contra I', 0.004716794380006146)]
8528;3.465660351474832e-06;late;False;['IV', 'VII'];['II'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II'];0.09488735905257696;[('ipsi I', 0.020310442367942508), ('contra I', 0.019716195674177324), ('contra VII', 0.005702974758993885)]
8529;8.682791765787827e-08;late;False;['IV', 'VII'];['II', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II', 'VII'];0.09761142752782112;[('ipsi I', 0.022636023244381877), ('contra I', 0.02059859960098178), ('contra IV', 0.004358995352569486)]
8530;8.385294959546208e-09;late;False;['IV', 'VII'];['II', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'II', 'V'];0.04941322570078426;[('ipsi I', 0.02380666370572125), ('contra I', 0.01993787937993196), ('contra VII', 0.006453553611372357)]
8531;2.3638495866118107e-10;late;False;['IV', 'VII'];['II', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'II', 'V', 'VII'];0.04586817357813094;[('ipsi I', 0.025976128245705866), ('contra I', 0.02043540543996885)]
8532;2.981814772314082e-08;late;False;['IV', 'VII'];['II', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'II', 'IV'];0.0933966650598371;[('ipsi I', 0.024047846517483127), ('contra I', 0.017043467968197033), ('contra VII', 0.006511153281709639)]
8533;7.785472373795387e-10;late;False;['IV', 'VII'];['II', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'VII', 'II', 'IV'];0.09328406078386028;[('ipsi I', 0.026130960962316145), ('contra I', 0.01762678066066921)]
8534;8.765235916210365e-09;late;False;['IV', 'VII'];['II', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II', 'IV', 'V'];0.05097929586702464;[('ipsi I', 0.026290663536963646), ('contra I', 0.018539142046423866), ('contra VII', 0.006970107751927446)]
8535;2.568718629560969e-10;late;False;['IV', 'VII'];['II', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II', 'IV', 'V', 'VII'];0.04652876690099079;[('ipsi I', 0.0282318990731038), ('contra I', 0.01883754181778609)]
8536;7.450864678282369e-07;late;False;['IV', 'VII'];['II', 'III'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III'];0.08244655316094152;[('ipsi I', 0.022878412872564043), ('contra I', 0.01625211190746178), ('contra VII', 0.0062701547145421555)]
8537;2.116499746038181e-08;late;False;['IV', 'VII'];['II', 'III', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III', 'VII'];0.083354035798281;[('ipsi I', 0.024953517970317765), ('contra I', 0.01722732954642297), ('contra V', 0.0020738657790571957)]
8538;2.033430336709768e-09;late;False;['IV', 'VII'];['II', 'III', 'V'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III', 'V'];0.0489130152354457;[('ipsi I', 0.02791121794998008), ('contra I', 0.01445861532232995), ('contra VII', 0.007288523433666393)]
8539;6.318819822888123e-11;late;False;['IV', 'VII'];['II', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III', 'V', 'VII'];0.044225457559132646;[('ipsi I', 0.029684448256514305), ('contra I', 0.015005279545445062)]
8540;1.1822711800876522e-07;late;False;['IV', 'VII'];['II', 'III', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV'];0.07541325479048182;[('ipsi I', 0.025918676810260426), ('contra I', 0.014002298114682307), ('contra VII', 0.0069015378933495785)]
8541;3.774237890577511e-09;late;False;['IV', 'VII'];['II', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV', 'VII'];0.07437153997166066;[('ipsi I', 0.02771446713452414), ('contra I', 0.014827671736234576)]
8542;1.4276728215296646e-08;late;False;['IV', 'VII'];['II', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'III', 'IV', 'V'];0.04931183617700191;[('ipsi I', 0.02930237680415225), ('contra I', 0.013184520993137636), ('contra VII', 0.007567605473678777)]
8543;5.076580600580647e-10;late;False;['IV', 'VII'];['II', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'VII', 'IV'];['II', 'III', 'IV', 'V', 'VII'];0.044159926625526445;[('ipsi I', 0.030858489153174535), ('contra I', 0.01374742074401059)]
8544;1.9523070481789845e-07;late;False;['IV', 'VII'];['I'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I'];0.040078158702959193;[('ipsi I', 0.019358544609053573), ('contra III', 0.013369407634749628), ('contra VII', 0.005482618431354827)]
8545;4.521330525044626e-09;late;False;['IV', 'VII'];['I', 'VII'];['V', 'III', 'II', 'VII', 'IV'];['II', 'I', 'VII'];0.039979787689156415;[('ipsi I', 0.02179279579940352), ('contra III', 0.016015217694892697), ('contra IV', 0.002674760218888777)]
8546;4.330103791338376e-10;late;False;['IV', 'VII'];['I', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'II', 'I', 'V'];0.07123626758579617;[('ipsi I', 0.02258761858302726), ('contra VII', 0.006195303475534347)]
8547;1.1490083150065267e-11;late;False;['IV', 'VII'];['I', 'V', 'VII'];['V', 'III', 'II', 'VII', 'IV'];['III', 'IV', 'II', 'I', 'V', 'VII'];0.07637266753134345;[('ipsi I', 0.024848597393598723)]
8548;1.5275624550887368e-09;late;False;['IV', 'VII'];['I', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'II', 'I', 'IV'];0.08566806710430536;[('ipsi I', 0.0225793220344745), ('contra VII', 0.006192131998719399)]
8549;3.767266362985467e-11;late;False;['IV', 'VII'];['I', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'II', 'I', 'IV', 'VII'];0.08661582703390835;[('ipsi I', 0.02491670656399802)]
8550;4.0648382613841115e-10;late;False;['IV', 'VII'];['I', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II', 'I', 'IV', 'V'];0.03124867238800068;[('ipsi I', 0.024768754096039826), ('contra VII', 0.006659061991462198)]
8551;1.1551757057867153e-11;late;False;['IV', 'VII'];['I', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II', 'I', 'IV', 'V', 'VII'];0.02685842250022188;[('ipsi I', 0.02685842250022188)]
8552;1.1761859040050675e-09;late;False;['IV', 'VII'];['I', 'III'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I', 'III'];0.0656010894385009;[('contra IV', 0.0354682292654955), ('ipsi I', 0.024328240450698792), ('contra VII', 0.006575555255462749)]
8553;3.0655705438695305e-11;late;False;['IV', 'VII'];['I', 'III', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I', 'III', 'VII'];0.0644535161767839;[('contra IV', 0.03867765948450386), ('ipsi I', 0.026244721187573285), ('contra V', 0.001932474611666677)]
8554;2.7558776663104414e-12;late;False;['IV', 'VII'];['I', 'III', 'V'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'I', 'III', 'V'];0.03605300016963296;[('ipsi I', 0.028818460145240973), ('contra VII', 0.007462800326177505)]
8555;8.053637606572077e-14;late;False;['IV', 'VII'];['I', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'I', 'III', 'V', 'VII'];0.030561963005564605;[('ipsi I', 0.030561963005564605)]
8556;2.92235202039286e-10;late;False;['IV', 'VII'];['I', 'III', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I', 'III', 'IV'];0.06363462229223324;[('contra V', 0.030493432547093094), ('ipsi I', 0.027326233967364943), ('contra VII', 0.0071752104006485105)]
8557;8.440613286157839e-12;late;False;['IV', 'VII'];['I', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I', 'III', 'IV', 'VII'];0.06086014869928108;[('contra V', 0.03286118177717467), ('ipsi I', 0.02904678788723518)]
8558;4.73342689284692e-11;late;False;['IV', 'VII'];['I', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I', 'III', 'IV', 'V'];0.037705551203557536;[('ipsi I', 0.03021642918039472), ('contra VII', 0.007735239144639901)]
8559;1.5470480797973081e-12;late;False;['IV', 'VII'];['I', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.03179778620398505;[('ipsi I', 0.03179778620398505)]
8560;3.2806896770105355e-07;late;False;['IV', 'VII'];['I', 'II'];['V', 'III', 'II', 'VII', 'IV'];['I', 'II'];0.06938501184416998;[('contra III', 0.04090370244053326), ('ipsi I', 0.021445873268621476), ('contra VII', 0.005965554342686254)]
8561;8.733641295660583e-09;late;False;['IV', 'VII'];['I', 'II', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['I', 'II', 'VII'];0.07063312645567169;[('contra III', 0.04561411956404794), ('ipsi I', 0.023594230314533733), ('contra IV', 0.003770255941715252)]
8562;8.373088984620935e-10;late;False;['IV', 'VII'];['I', 'II', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'I', 'II', 'V'];0.031013375311929665;[('ipsi I', 0.02457128395056842), ('contra VII', 0.006618526799950378)]
8563;2.477497945444349e-11;late;False;['IV', 'VII'];['I', 'II', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'IV', 'I', 'II', 'V', 'VII'];0.026629429553645792;[('ipsi I', 0.026629429553645792)]
8564;2.890306421500823e-09;late;False;['IV', 'VII'];['I', 'II', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'I', 'II', 'IV'];0.08328980187561871;[('ipsi I', 0.02516020265026845), ('contra VII', 0.006742433439993472)]
8565;7.968575337740659e-11;late;False;['IV', 'VII'];['I', 'II', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'I', 'II', 'IV', 'VII'];0.08166557124700588;[('ipsi I', 0.0271643519744516)]
8566;8.955590101482626e-10;late;False;['IV', 'VII'];['I', 'II', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['III', 'I', 'II', 'IV', 'V'];0.033745443877692134;[('ipsi I', 0.026863469600776048), ('contra VII', 0.007086395134421594)]
8567;2.7661980350624052e-11;late;False;['IV', 'VII'];['I', 'II', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.02877818977605961;[('ipsi I', 0.02877818977605961)]
8568;5.5304515521317266e-08;late;False;['IV', 'VII'];['I', 'II', 'III'];['V', 'III', 'II', 'IV', 'VII'];['I', 'II', 'III'];0.06415485357503596;[('contra IV', 0.033551397865142114), ('ipsi I', 0.02467683877154657), ('contra VII', 0.0066536956988970854)]
8569;1.6976267242442388e-09;late;False;['IV', 'VII'];['I', 'II', 'III', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['VII', 'I', 'II', 'III'];0.06293901657431022;[('contra IV', 0.03685051163103245), ('ipsi I', 0.02651710306050865), ('contra V', 0.0018241032950650198)]
8570;1.63954123739118e-10;late;False;['IV', 'VII'];['I', 'II', 'III', 'V'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'I', 'II', 'III', 'V'];0.03667056938627168;[('ipsi I', 0.02933751294320735), ('contra VII', 0.007568020115120511)]
8571;5.4351958506552855e-12;late;False;['IV', 'VII'];['I', 'II', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.031008373217844876;[('ipsi I', 0.031008373217844876)]
8572;7.397111318991218e-09;late;False;['IV', 'VII'];['I', 'II', 'III', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['I', 'II', 'III', 'IV'];0.06300831368726985;[('contra V', 0.029060240093140677), ('ipsi I', 0.027977107602996446), ('contra VII', 0.007312171772152002)]
8573;2.522864741175965e-10;late;False;['IV', 'VII'];['I', 'II', 'III', 'IV', 'VII'];['V', 'III', 'II', 'VII', 'IV'];['I', 'II', 'III', 'IV', 'VII'];0.05989866176185221;[('contra V', 0.031353196017755734), ('ipsi I', 0.029566178250882393)]
8574;8.642657584091134e-10;late;False;['IV', 'VII'];['I', 'II', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['I', 'II', 'III', 'IV', 'V'];0.03863854660980277;[('ipsi I', 0.03100267824374977), ('contra VII', 0.007892342886401105)]
8575;3.23167570373693e-11;late;False;['IV', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.032461923142940254;[('ipsi I', 0.032461923142940254)]
8576;0.0001699025380616382;late;False;['IV', 'V'];[];['III', 'II', 'IV', 'V'];[];0.06430434214852426;[('ipsi VII', 0.01921190807548777), ('ipsi I', 0.018436465026502202), ('contra II', 0.018273097643622734)]
8577;4.1295571160370426e-06;late;False;['IV', 'V'];['VII'];['III', 'II', 'IV', 'V'];['VII'];0.06494362049118149;[('ipsi VII', 0.02113348189111272), ('ipsi I', 0.02073140474649298), ('contra II', 0.019693244718267226)]
8578;3.993872643262726e-07;late;False;['IV', 'V'];['V'];['III', 'II', 'IV', 'V'];['II', 'IV', 'V'];0.07953651920329118;[('ipsi VII', 0.02161742036852243), ('ipsi I', 0.021334211458533318), ('contra III', 0.013602073462341347)]
8579;1.0971198758102625e-08;late;False;['IV', 'V'];['V', 'VII'];['III', 'II', 'IV', 'V'];['II', 'IV', 'V', 'VII'];0.08056800710952798;[('ipsi I', 0.023518627836490686), ('ipsi VII', 0.023331219264256325), ('contra III', 0.015648779740123558)]
8580;1.3703778234954981e-06;late;False;['IV', 'V'];['IV'];['III', 'II', 'IV', 'V'];['II', 'V', 'III', 'IV'];0.08596155748578801;[('ipsi VII', 0.020841139186711984), ('ipsi I', 0.020369440097873167), ('contra VII', 0.005839491172696154)]
8581;3.4411473907085384e-08;late;False;['IV', 'V'];['IV', 'VII'];['III', 'II', 'IV', 'V'];['II', 'V', 'III', 'IV', 'VII'];0.0894648846734312;[('ipsi VII', 0.022606177095036987), ('ipsi I', 0.022577181726722823), ('contra I', 0.0016033723690030656)]
8582;4.3935085579591896e-07;late;False;['IV', 'V'];['IV', 'V'];['III', 'II', 'IV', 'V'];['II', 'III', 'IV', 'V'];0.08110137787873803;[('ipsi I', 0.023087357227378515), ('ipsi VII', 0.02301937281385293), ('contra VII', 0.006437983779082253)]
8583;1.2467957738013167e-08;late;False;['IV', 'V'];['IV', 'V', 'VII'];['III', 'II', 'IV', 'V'];['II', 'III', 'IV', 'V', 'VII'];0.08126243265052459;[('ipsi I', 0.025109514698573608), ('ipsi VII', 0.02454923202561553), ('contra I', 0.0014310086360839304)]
8584;1.1154922938555044e-06;late;False;['IV', 'V'];['III'];['III', 'II', 'IV', 'V'];['IV', 'II', 'III'];0.05742138992068446;[('ipsi VII', 0.021470285377955475), ('ipsi I', 0.021136942691542673), ('contra I', 0.007655591693918679)]
8585;3.00070339396601e-08;late;False;['IV', 'V'];['III', 'VII'];['III', 'II', 'IV', 'V'];['IV', 'II', 'III', 'VII'];0.05661849524198319;[('ipsi I', 0.02330268038498533), ('ipsi VII', 0.023174338469067517), ('contra I', 0.008428282909752052)]
8586;2.6886107296854555e-09;late;False;['IV', 'V'];['III', 'V'];['III', 'II', 'IV', 'V'];['II', 'IV', 'III', 'V'];0.06187434974971136;[('ipsi I', 0.025839371011698455), ('ipsi VII', 0.025095992132852633), ('contra VII', 0.007002171665493418)]
8587;8.070793215510185e-11;late;False;['IV', 'V'];['III', 'V', 'VII'];['III', 'II', 'IV', 'V'];['II', 'IV', 'III', 'V', 'VII'];0.05878202735475619;[('ipsi I', 0.02771493973812358), ('ipsi VII', 0.02646100907022667), ('contra I', 0.005718577844259021)]
8588;2.84895412878708e-07;late;False;['IV', 'V'];['III', 'IV'];['III', 'II', 'IV', 'V'];['V', 'II', 'III', 'IV'];0.09323316451329636;[('ipsi I', 0.023468502014198075), ('ipsi VII', 0.023316673312239106), ('contra VII', 0.006515799657717559)]
