Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.010452961672473868;late;True;['II', 'III', 'IV'];[];['V', 'II', 'III', 'IV'];['II'];0.08441959477336781;0.07143146430368971;0.0976831519240749;[('ipsi I', 0.03402674645026774), ('ipsi VII', 0.019814268646997285), ('contra III', 0.015537334735015623)]
0.003484320557491289;late;False;['III'];[];['IV', 'II', 'III'];[];0.07519522066981915;0.0644473508859623;0.0870187665359446;[('ipsi V', 0.021109428093523744), ('ipsi I', 0.020279696558388342), ('ipsi VII', 0.01601324137232768)]
0.003484320557491289;late;True;['II'];['III'];['III', 'II'];['IV', 'II', 'III'];0.09137632745917795;0.07731285163319286;0.10307837755934439;[('ipsi I', 0.023507753932055078), ('ipsi VII', 0.016624830892368506), ('contra V', 0.014451309906706306)]
0.003484320557491289;late;True;['II', 'III', 'IV'];['II'];['V', 'II', 'III', 'IV'];['III', 'II'];0.09488428694991344;0.07824055471573207;0.11305517882717002;[('ipsi I', 0.0364952637132128), ('ipsi VII', 0.020946106364798357), ('contra I', 0.01778321645133565)]
0.003484320557491289;late;True;['I', 'II', 'III'];['II', 'III'];['V', 'IV', 'I', 'II', 'III'];['IV', 'II', 'III'];0.07674854145488386;0.06307901152937297;0.09242318961264295;[('contra I', 0.026613637206205333), ('ipsi VII', 0.021992723205228444), ('contra V', 0.021107590001119288)]
0.003484320557491289;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.062831059365721;0.052591286488674775;0.07483670823609195;[('ipsi V', 0.02503703821991278), ('ipsi VII', 0.017341280126183932), ('contra II', 0.01378334066419137)]
0.003484320557491289;early;False;['II', 'III', 'IV'];['II'];['V', 'II', 'III', 'IV'];['III', 'II'];0.07417838818724315;0.05941450758455453;0.09176170547178397;[('ipsi I', 0.03200373466868611), ('ipsi VII', 0.01890069853548017), ('contra I', 0.012589630634622793)]
0.003484320557491289;early;False;['II', 'IV'];[];['III', 'II', 'IV'];[];0.0756639973710635;0.06506172304024878;0.08830447485903659;[('ipsi I', 0.023236972172876146), ('ipsi V', 0.019200996993994343), ('ipsi VII', 0.01569823234778854)]
0.006968641114982578;late;False;['II', 'III', 'V'];[];['IV', 'II', 'III', 'V'];[];0.07779412855847787;0.06430968608227038;0.09085690366317542;[('ipsi I', 0.03523828216759294), ('ipsi VII', 0.02014861549203177), ('contra II', 0.015235721590639621)]
0.003484320557491289;late;True;['II', 'III'];['II', 'III', 'IV'];['I', 'IV', 'II', 'III'];['V', 'II', 'III', 'IV'];0.09267045710573507;0.07543387442258899;0.10957807146705893;[('ipsi V', 0.03396139508212563), ('contra I', 0.03007263893553565), ('ipsi VII', 0.022416411263297686)]
0.003484320557491289;late;False;['II', 'V'];[];['III', 'II', 'V'];[];0.09216841362959056;0.07702329983338377;0.10852073972135151;[('ipsi I', 0.02853748604472616), ('ipsi IV', 0.02709248702100068), ('ipsi VII', 0.01798017845161586)]
0.003484320557491289;late;True;['II', 'III', 'V'];['II', 'III', 'VII'];['I', 'IV', 'II', 'III', 'V'];['IV', 'II', 'III', 'VII'];0.07275193561959059;0.059088623687163055;0.08948840854518286;[('contra I', 0.02847949867057952), ('ipsi VII', 0.023421506237967207), ('contra V', 0.022887560036033917)]
